X,Y,Z,Intensity
67.0992,5.3180304,2.485677,0.0
68.15895,5.8339396,2.522655,0.0
67.03664,5.8439345,2.4846551,0.0
66.70801,6.025901,2.4746482,0.0
65.63738,6.1368775,2.4386446,0.0
65.09276,6.291848,2.4206395,0.0
65.04013,6.4938107,2.4196324,0.0
64.3607,7.551616,2.400601,0.0
78.145164,9.797263,2.872524,0.0
76.287544,9.807256,2.8105278,0.0
74.499916,9.8152485,2.7505314,0.0
71.785286,9.68626,2.65854,0.0
70.56066,9.746245,2.618542,0.0
68.629036,9.699246,2.5535474,0.0
67.99842,9.827221,2.5325472,0.0
66.64711,9.739231,2.4875522,0.0
65.25948,9.745223,2.440556,0.0
63.955856,9.756216,2.3975596,0.07
62.66423,9.760208,2.3545635,0.08
61.495605,9.776199,2.315567,0.12
59.92898,9.719202,2.2625728,0.32
59.53836,9.848177,2.2505732,0.22
59.54005,9.945158,2.2505724,0.21
59.537426,10.137124,2.2515717,0.0
45.012768,7.804466,1.7546371,0.11
59.524185,10.520055,2.2535703,0.25
59.522564,10.713019,2.2545705,0.25
59.512943,10.904984,2.2555704,0.26
59.530636,11.004967,2.2565703,0.25
59.539017,11.199931,2.258571,0.25
59.514397,11.388897,2.2585719,0.18
59.532776,11.586861,2.2605727,0.43
59.493156,11.773828,2.260574,0.0
59.34553,11.938797,2.2565765,0.0
59.39492,12.142761,2.2595782,0.0
59.414608,12.244742,2.2615793,0.0
59.40899,12.437707,2.2625816,0.0
44.185673,9.537126,1.7386426,0.16
43.655052,9.566115,1.7216461,0.41
43.054424,9.576108,1.7016499,0.24
42.4748,9.5881,1.6826537,0.26
41.91049,9.529106,1.6636566,0.26
41.361866,9.541098,1.6456604,0.23
27.589188,6.4505496,1.1687045,0.26
27.548563,6.532531,1.1677053,0.18
39.78299,9.573074,1.5936719,0.18
27.208311,6.633504,1.1577078,0.44
27.57369,6.8144703,1.1707078,0.17
27.325378,6.79847,1.162709,0.37
37.7628,9.52806,1.5276864,0.2
37.426178,9.568048,1.5166899,0.0
37.050556,9.596037,1.5046937,0.0
36.597927,9.602031,1.4896978,0.13
36.125305,9.599025,1.4747019,0.11
35.026676,9.425045,1.4367069,0.3
34.639366,9.379048,1.423709,0.3
34.205734,9.378043,1.4097129,0.23
33.78111,9.376038,1.3957169,0.26
33.673492,9.460018,1.3937206,0.28
33.67187,9.573996,1.3947242,0.54
33.881252,9.748964,1.4027281,0.0
31.837297,9.324018,1.3327345,0.12
31.615677,9.367005,1.3257384,0.35
31.281054,9.374998,1.3147424,0.34
30.919428,9.3729925,1.3037463,0.28
30.589806,9.377986,1.2927502,0.36
30.257175,9.38098,1.2817541,0.32
29.957863,9.339982,1.271756,0.22
29.688244,9.357973,1.2637601,0.37
29.65062,9.448955,1.2627645,0.41
29.651997,9.552934,1.2647691,0.39
29.647373,9.654912,1.2657739,0.49
29.637754,9.754892,1.2657788,0.41
29.705444,9.828878,1.2687814,0.19
27.813799,9.30095,1.2027812,0.19
27.599182,9.32494,1.1957854,0.34
27.330553,9.330934,1.1877894,0.34
27.06393,9.334927,1.1787934,0.34
26.788303,9.334921,1.1707973,0.32
26.54768,9.344914,1.1628015,0.5
25.989359,9.194932,1.1438017,0.2
26.03674,9.303911,1.1458069,0.34
25.793114,9.308905,1.138811,0.36
25.550495,9.311898,1.1308149,0.3
25.39087,9.344888,1.1258194,0.35
25.374247,9.42987,1.1268247,0.44
25.388622,9.52685,1.1278305,0.36
25.396317,9.57484,1.1288333,0.44
25.394695,9.665821,1.1298392,0.38
25.381073,9.752803,1.1308451,0.45
25.39045,9.8487835,1.1318512,0.36
25.378824,9.936765,1.1328574,0.43
25.391207,10.033746,1.1348639,0.36
25.381588,10.122726,1.1358703,0.45
25.389273,10.172717,1.1358738,0.36
25.384655,10.263698,1.1368804,0.44
25.381033,10.355679,1.1388874,0.35
25.370413,10.44466,1.1388943,0.44
25.37679,10.541641,1.1409016,0.35
25.373173,10.633622,1.1419089,0.44
25.36955,10.7266035,1.1429163,0.35
25.37824,10.777594,1.1439203,0.44
25.387619,10.876574,1.1459281,0.36
25.368002,10.962557,1.1459358,0.43
25.37838,11.062536,1.147944,0.42
25.377762,11.157517,1.1489521,0.35
25.36214,11.246499,1.1499603,0.43
25.391834,11.307488,1.1519649,0.35
25.377213,11.3974695,1.1519732,0.43
25.374586,11.493451,1.1539822,0.41
25.379969,11.592432,1.154991,0.35
25.368355,11.6834135,1.1559999,0.42
25.35773,11.776396,1.157009,0.41
25.35611,11.873377,1.1590184,0.4
25.376804,11.931365,1.1600235,0.41
25.366186,12.024347,1.1610329,0.41
25.374567,12.1263275,1.1630428,0.41
19.454811,9.37671,0.9419443,0.43
19.319187,9.3867035,0.9379489,0.43
19.015562,9.313708,0.9279501,0.3
19.03794,9.399692,0.9299577,0.35
18.916628,9.376691,0.9259588,0.47
18.803005,9.394684,0.9229637,0.33
18.645374,9.390677,0.91796774,0.5
18.51875,9.400671,0.9139724,0.33
18.371128,9.398666,0.9099765,0.58
18.246498,9.40866,0.9059811,0.22
18.13019,9.38466,0.9019821,0.46
12.118471,6.3280826,0.67384714,0.32
12.035843,6.334076,0.6718493,0.58
11.877218,6.299075,0.66684955,0.34
11.81759,6.3160667,0.66485226,0.35
11.793974,6.351056,0.66485584,0.38
11.761347,6.3820457,0.6648593,0.55
11.763038,6.4070396,0.6648615,0.33
11.717407,6.4310303,0.6638646,0.64
11.657779,6.447022,0.6628675,0.33
11.616159,6.472013,0.6618708,0.35
11.58953,6.5060024,0.6618746,0.4
11.491899,6.499997,0.6588763,0.61
11.41229,6.5019917,0.6558784,0.28
11.374961,6.505988,0.6548797,0.26
11.324338,6.5249796,0.6538828,0.41
11.291716,6.5539703,0.6538865,0.59
11.299097,6.605957,0.65489155,0.45
16.264576,9.565544,0.85006446,0.33
16.15495,9.5705385,0.84706914,0.39
16.058641,9.547539,0.84406996,0.33
15.949013,9.551533,0.84107465,0.39
15.85139,9.561526,0.83807963,0.4
15.726768,9.5545225,0.83508354,0.35
15.61414,9.554517,0.831088,0.32
15.348512,9.459524,0.8220865,0.16
15.127882,9.390529,0.8140865,0.46
15.068574,9.386527,0.81308836,0.4
14.96395,9.387522,0.8100927,0.41
14.864322,9.391516,0.80709726,0.42
14.761698,9.392511,0.8041017,0.41
14.669072,9.399505,0.80210644,0.43
14.572445,9.403499,0.7991111,0.42
14.470819,9.403494,0.79611546,0.43
14.388509,9.382494,0.7931161,0.43
14.294884,9.386488,0.79112077,0.45
14.197257,9.387484,0.78812516,0.43
14.032629,9.343483,0.78312635,0.49
13.836002,9.276488,0.7761259,0.36
13.816377,9.327476,0.7761339,0.41
13.774762,9.362466,0.7761407,0.34
13.7034445,9.346465,0.7731417,0.46
13.62882,9.359459,0.772147,0.38
13.537193,9.360454,0.76915145,0.5
13.449569,9.363448,0.76715606,0.4
13.367951,9.369442,0.7651608,0.42
13.285321,9.375437,0.76216567,0.43
13.206006,9.351437,0.760166,0.45
13.117384,9.351432,0.7571704,0.43
13.043764,9.361426,0.7551755,0.42
12.947135,9.355421,0.75317943,0.48
12.879509,9.369414,0.7511849,0.36
12.784883,9.363411,0.74818885,0.48
12.711264,9.371404,0.7471938,0.39
12.653941,9.361403,0.74519527,0.43
12.580316,9.369397,0.7432003,0.43
12.490697,9.364392,0.7412043,0.45
12.402068,9.360389,0.73820835,0.41
12.309444,9.352385,0.7352121,0.59
12.153812,9.296387,0.7302117,0.3
12.075508,9.266389,0.7272112,0.48
12.07188,9.325376,0.72922075,0.34
12.048249,9.369365,0.7292291,0.5
11.96963,9.36936,0.7272335,0.49
11.889009,9.367355,0.7252378,0.51
11.72838,9.30236,0.71923625,0.64
11.728762,9.363347,0.7202463,0.68
11.638445,9.32235,0.71724474,0.29
11.570818,9.329344,0.7152498,0.46
11.496201,9.329339,0.7132542,0.3
11.428566,9.336333,0.7122594,0.2
11.455947,9.419318,0.7142718,0.51
11.465326,9.488304,0.71628296,0.39
11.453704,9.540293,0.7172926,0.49
11.476392,9.590284,0.7182998,0.39
11.471773,9.648272,0.7203102,0.41
11.461158,9.701261,0.7213201,0.53
11.463534,9.766248,0.7223314,0.4
11.459914,9.826236,0.72334224,0.41
11.458293,9.888223,0.7253535,0.43
11.4616785,9.954209,0.7263651,0.45
11.468367,9.992203,0.72737145,0.43
11.449747,10.040193,0.72838145,0.58
11.459116,10.114178,0.73039436,0.34
11.434497,10.157168,0.73040396,0.51
11.440886,10.227155,0.73241645,0.49
10.7536,9.742207,0.7033748,0.38
10.705283,9.730206,0.70237595,0.36
10.640656,9.734201,0.7013812,0.39
10.564036,9.726197,0.6983852,0.4
10.504408,9.734193,0.697391,0.4
10.445785,9.742187,0.69639665,0.35
10.367151,9.7321825,0.6944005,0.46
10.312529,9.743177,0.69340664,0.31
10.258226,9.722178,0.69140655,0.51
10.200599,9.730172,0.6904124,0.34
10.135972,9.731168,0.68841743,0.45
10.084346,9.744162,0.68742377,0.35
10.005726,9.730159,0.685427,0.47
9.945095,9.734155,0.68343246,0.36
9.893784,9.715155,0.68243265,0.46
9.831157,9.716149,0.6804377,0.36
9.774535,9.722145,0.6794433,0.5
9.72191,9.732139,0.67844933,0.36
9.648283,9.721136,0.676453,0.47
9.592651,9.72813,0.67545885,0.38
9.531035,9.727126,0.6734635,0.48
9.488725,9.715126,0.67246455,0.38
9.431104,9.718121,0.6714698,0.48
9.381472,9.730115,0.6704763,0.38
9.3078375,9.717113,0.6684797,0.5
9.2552185,9.724108,0.6674855,0.38
9.217594,9.7471,0.66749334,0.49
9.23329,9.794092,0.6685018,0.39
9.220662,9.844083,0.6695133,0.66
9.244051,9.931067,0.67252946,0.47
8.60637,9.315136,0.64245486,0.37
9.378815,10.204027,0.6825754,0.28
9.342198,10.22902,0.68158406,0.16
9.280569,10.228016,0.6805894,0.37
9.228261,10.203017,0.6785887,0.22
9.188637,10.22501,0.67859703,0.23
9.099006,10.19201,0.6755981,0.28
9.065383,10.220002,0.67560726,0.27
8.975759,10.185002,0.67260784,0.31
8.936134,10.205996,0.6726161,0.27
8.867507,10.193994,0.67061996,0.37
8.846201,10.201991,0.6706237,0.32
8.760571,10.169991,0.6676247,0.38
8.736942,10.2089815,0.6676356,0.35
8.669322,10.19598,0.6666392,0.43
8.630688,10.217973,0.66564786,0.34
8.597071,10.243966,0.6656569,0.57
8.538447,10.240963,0.66466194,0.33
8.488128,10.214964,0.6626611,0.28
8.460507,10.247956,0.66267127,0.34
8.408889,10.251952,0.6616773,0.6
8.357266,10.255947,0.6606834,0.61
8.305633,10.260942,0.65968966,0.62
8.254015,10.263939,0.65869564,0.62
8.1973915,10.260935,0.6577007,0.61
8.164072,10.253934,0.6567025,0.66
8.11745,10.262929,0.6557093,0.7
7.861806,10.0099535,0.64367694,0.2
7.3181205,9.392019,0.6165891,0.22
7.278502,9.403013,0.61559564,0.45
